,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
170,172,3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",latrobemark love these hoe money wat wrong these niggas
171,173,6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",lebronvuitton loyal bitch burb daddy issue find holographic mewtwo sound over lol
172,174,3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",lilfridayhoe cum hoe fact
173,175,3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",lifeasbro charlie sheen real http gggdk kov major fucking respect charlie sheen
174,176,3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",lightskingawdd wish bae hoe tho
175,177,3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",lil mike fuck twerke bitch cook
176,178,3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",linniekravitz wesgodlaflare bitch wtf http dasmycxodb
177,179,3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",lipe great rheyd lipe great shut zoe fight pussy zoe good man good move
178,180,3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",lolaaisdope lmao fucking snake bitch
179,181,3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",loveable aizah big booty hoe everywhere sheesh damn
180,182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",mlbnetwork stay tune mlbnetwork update report yankees teixeiramark dlime bum
181,183,3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",rad dezdlt play soccer cheat girl wear khaki colour cargo haircut http tycihd pkw lmfao soccerboy
182,184,3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",madflyentist oregon choke off field trash ass program rft
183,185,3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",mannydiesel def cowboy lol artoffloyd terrell owen good eagle amp cowboy dude cry bitch over romo
184,186,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",markroundtreejr lmfaoooo hate black people https rnvd nlcdr black people nigger
185,187,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",master tolife gabrielastarr bitch potent
186,188,3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",maxmayo http piss lad lick dirty sol sleep
187,189,3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",maxmayo http prrskknqrv love frat boy soft sol
188,190,3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",maxmayo http makgj sexy lad hot sol arch
189,191,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",megamindnick white thunduh nah fam get to cheat hoe depend female feel
190,192,3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",mesha nojas vontethekidd hick lol
191,193,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",migsmichelen new twitter confuse shit back south america bitch
192,194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",miikito toto mean ass vagina think pussy cause toto santi nasty pussy
193,195,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",mikelahenry choose ugly bitch over ass must fat
194,196,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",mileycyrus bitch couldn kill vibe try dis love miley
195,197,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",montrell tired bitch say look mean nigga big wear tight shirt grim everybody
196,198,6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",motherjone bird grandkid thank climate change http http rbitegrnhm climate
197,199,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",mvckfadden stay beautiful bitch
198,200,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",nickiminaj wutkinda purple ceeeleee man gurl jus playin stupid hoe track shit sum gurl
199,201,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",nastycopper money tall bitch blurry
200,202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",newsomejade ain see bitch obsess nigga obsessed mine
201,203,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",nicholas ted kobe stay talk trash let forget http tnekvtp austin mean smh
202,204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",nochillpaz least nigger http rgja cfoit lmfao
203,205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",fakingg people ask mixed bad asian bitch lol
204,206,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",notoriousbm whiteponyjr ariza snake coward least isn cripple hero roach lmaoo
205,207,3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",osay be not ignorealllaw foster home imaginary trash whoa chill show everything
206,208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",officialreplay lowkey tired tired quiet sleep hoe
207,209,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",prayingforhead macklemroe stop bring weird nigger mention prayingforhead http cussdjesrk
208,210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",prettyboss brat don love these hoe
209,211,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",patrickquelo girl can not homeboy weak bitch ass nigga
210,212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",patsfanjoe palomino think bad advice don pussy speed lol
211,213,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",poemsporn quote tweet favorite animal pussy
212,214,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",poetic success hate stripper tell dancer hoe ballet dancer don pop pussy beethoven stripper
213,215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",poffalicious andrewbryant poff double vision beer poff double pussy smh
214,216,3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",poobie bitches twerk computer damn
215,217,3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prodsjewel sreadthepeace yungmindless peacepunkprince prince art http ephrwxmbhr nobody takin bitch
216,218,3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",quan welfare government aid claim white people black slander trash
217,219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",quan these bitch don care play role
218,220,6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",queen kaaat take find hide lime tree iemonaid dis bitch wrong tree bro
219,221,6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",rtnba drake new shoe release nike jordan glitter shoe http qctplxhexm dude fag
220,222,3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",rachiesoul dizzleofficial inna ghetto alone lmaoo
221,223,3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",ramboutit master tolife ramboutit hoe austin teach austin teach curve
222,224,3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",reachtheeclimax bitch cook suck dick one
223,225,3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",renegademo fat hoe choose lol
224,226,3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",riahsm hoesaintloyal well hoe expect loyal
225,227,3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",rishaawilliams treshon scrooge nevertrustt bitch ass http amcoiny
226,228,3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",rnadjorell bruh tired niggas retweetin miley cyrus naked bitch be not type bad lmaooo
227,229,3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",sactownprodigy tony romo mavs game do not mean bitch lmao fuk cowgirls lol bitch fuck
228,230,3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",samjlayman holy shit freddie highmore charlie chocolate factory roll floor laugh
229,231,3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",samirahusic don want sex feel anonymous whata faggot
230,232,3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",sexualgxfs follower http tjl somebody bitch don
231,233,3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",shaa jenkins bitch bitch clearly care annoying bitch
232,234,3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",shantaughther these catfish hoe thinkin slick niggas catch
233,235,3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",shewenttojordan worry bitch ain worry bout real
234,236,3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",showarrive side hoe insecure niggas handle real
235,237,3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",shun stokes bluprint lmao bitch scooting tent fuck shit
236,238,3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",shun stokes cousin share hoe brother share care love brother
237,239,3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",slimgirl probz hungry ionn wanna spend money food break hoe problem
238,240,6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",smeegbaby dese hoes lyin nigga
239,241,3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",snakecharmsdump http dqzcv yeah fuck bitch
240,242,3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",sportscenter eli manning throw nfl lead interception season lmao trash
241,243,3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",sportscenter usc senior anthony brown call head coach steve sarkisian racist quit team http joosdsubir bitch
242,244,3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",stellatex guess zero mansplaine adio stfu pussy
243,245,3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",stephenwildboy chill http mik ipnle sexy scally lad
244,246,3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",strap ain sharing bitch mine mine
245,247,3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",sukmysweetness money impress simple broke bitch
246,248,3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",sylvieamx pisce anybody bitch don let people control change rigghhht
247,250,3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tee jonez stanleys kingcuh tuku idk blah blah blah
248,251,3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",tee jonez kingcuh stanleys mad cuh hahaha suure tuku ita
249,252,3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",tayknosb these hoe crazy
250,253,3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",taylorr babee ain go to slice bitch kevin hart
251,254,3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",thatniggatroy oomf fuckin fine tho dam don bitch
252,255,3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",thegamerkingkev wonder girl head boy drink magaluf twitter probly send nude fag
253,256,3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",thenewsat newsatquestion yeah bitch yeah bitch call steve jesse pinkman machinegunkelly
254,257,3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",thenymphotweet hickie thigh right pussy right
255,258,3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",theonemiss luu love long young beautiful ugly monkey ass
256,259,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",therealrickyb jetsandaswisher gook front bitch ain come
257,260,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",therealrickyb jetsandaswisher faggot bitch http hyyabk
258,261,3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",realist sam madrid yea ipad don work let ball faggot tropicalblanket work
259,262,3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",theo http byj hoyhmg scally lad
260,263,3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",theomaxximus gerryshalloweenparty http ycrsrnjhc halloween stupid nigger
261,264,3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",theomaxximus chrus supahot tho walk teacher test drop test bitch fohead http vgdssgi
262,265,3,0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",thornton kantkeepahbytch love eat pussy lol full lol eat shit forever lol
263,266,3,0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",tmacc gfg voiceofdstreetz tmacc gfg tizzimarie slush hoe nasty anyway fam hoe taste med
264,267,3,0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",tmacc gfg tizzimarie slush hoe nasty anyway fam
265,268,3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",tmacc gfg bobby bitch bobbyshmurdag live fuck hell yea play hoe workout
